timestamp,visibility_mean,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,C_HH,C_VV,C_DD,C_AA,C_HV,C_VH,C_DA,C_AD
1763543958.5918725,0.9046,0.9044,0.9048,0.0477,0.0478,0.0476,155,104,88,92,4,9,5,4
1763543964.447344,0.9188,0.9366,0.901,0.0406,0.0317,0.0495,161,114,103,89,4,5,4,6
1763543970.3730543,0.9171,0.9127,0.9216,0.0414,0.0436,0.0392,149,114,105,91,4,8,7,1
1763543976.236127,0.9359,0.9143,0.9574,0.0321,0.0429,0.0213,143,125,85,99,6,6,3,1
1763543982.064513,0.8991,0.9134,0.8848,0.0505,0.0433,0.0576,165,100,99,81,7,5,9,2
1763543987.9326625,0.898,0.9024,0.8936,0.051,0.0488,0.0532,161,112,89,89,4,10,7,3
1763543994.0078888,0.8931,0.8861,0.9,0.0535,0.0569,0.05,150,115,101,108,11,5,8,3
1763543999.8775697,0.8757,0.8978,0.8537,0.0621,0.0511,0.0732,134,126,88,102,7,7,9,6
1763544005.7275317,0.888,0.8722,0.9038,0.056,0.0639,0.0481,148,101,102,96,9,8,7,3
1763544011.676148,0.9386,0.952,0.9251,0.0307,0.024,0.0374,145,99,92,88,5,1,5,2
1763544017.5295734,0.9035,0.9296,0.8774,0.0483,0.0352,0.0613,155,119,96,103,5,5,9,4
1763544023.3838387,0.8727,0.9084,0.837,0.0637,0.0458,0.0815,140,110,76,93,6,6,10,5
1763544029.2324464,0.9157,0.9223,0.9091,0.0422,0.0389,0.0455,162,110,88,101,4,7,7,2
1763544035.0918567,0.8646,0.8229,0.9062,0.0677,0.0886,0.0469,143,104,103,80,9,15,7,2
1763544040.936091,0.8584,0.8435,0.8732,0.0708,0.0782,0.0634,168,103,96,96,15,8,11,2
1763544046.7845654,0.9249,0.8994,0.9505,0.0375,0.0503,0.0248,165,137,107,90,5,11,4,1
1763544052.641544,0.8656,0.8714,0.8598,0.0672,0.0643,0.0701,143,119,92,107,4,14,15,0
1763544058.4984543,0.8409,0.8092,0.8725,0.0796,0.0954,0.0637,166,90,97,94,11,16,10,3
1763544064.3432274,0.7932,0.7586,0.8278,0.1034,0.1207,0.0861,160,95,107,84,19,16,14,4
1763544070.198501,0.7808,0.7721,0.7895,0.1096,0.114,0.1053,145,96,103,67,10,21,15,5
1763544076.0784326,0.5657,0.6127,0.5187,0.2172,0.1937,0.2406,149,80,76,66,29,26,28,17
1763544081.9438984,0.4994,0.6268,0.372,0.2503,0.1866,0.314,142,89,88,54,21,32,40,25
1763544087.8184147,0.2548,0.4609,0.0486,0.3726,0.2696,0.4757,103,65,57,40,27,35,47,41
1763544093.7626913,0.4471,0.6,0.2941,0.2765,0.2,0.3529,148,88,71,61,30,29,40,32
1763544099.6237478,0.9029,0.9293,0.8764,0.0486,0.0353,0.0618,148,125,65,102,5,5,6,5
1763544105.4825995,0.8716,0.9155,0.8278,0.0642,0.0423,0.0861,150,122,85,106,6,6,4,14
1763544111.3425636,0.92,0.9468,0.8932,0.04,0.0266,0.0534,157,136,92,103,5,3,4,7
1763544117.1969888,0.8565,0.9062,0.8068,0.0717,0.0469,0.0966,122,122,90,97,6,6,8,12
1763544123.0312362,0.8612,0.9197,0.8028,0.0694,0.0402,0.0986,127,112,86,106,6,4,8,13
1763544128.9049654,0.8547,0.9167,0.7928,0.0726,0.0417,0.1036,147,129,98,101,10,2,9,14
1763544134.7496154,0.8494,0.928,0.7708,0.0753,0.036,0.1146,140,101,90,80,6,3,8,14
1763544140.5842314,0.9075,0.9635,0.8515,0.0463,0.0182,0.0743,134,135,78,109,2,3,3,12
1763544146.4537036,0.8705,0.9336,0.8075,0.0647,0.0332,0.0963,163,128,70,99,7,3,7,11
1763544152.3035948,0.8384,0.9033,0.7734,0.0808,0.0483,0.1133,134,122,90,90,7,6,4,19
1763544158.146353,0.8164,0.894,0.7387,0.0918,0.053,0.1306,144,124,82,111,10,5,11,18
1763544163.994511,0.8525,0.9273,0.7778,0.0737,0.0364,0.1111,131,134,61,107,10,0,6,15
1763544169.8450654,0.7969,0.878,0.7157,0.1016,0.061,0.1422,122,109,64,111,10,5,15,14
1763544175.7145538,0.7864,0.9157,0.6571,0.1068,0.0421,0.1714,128,122,61,84,8,3,10,20
1763544181.5303926,0.8128,0.9283,0.6973,0.0936,0.0359,0.1514,124,118,66,91,9,0,6,22
1763544187.3759017,0.7621,0.9142,0.61,0.119,0.0429,0.195,118,105,63,98,10,0,11,28
1763544193.3618445,0.7321,0.8516,0.6126,0.134,0.0742,0.1937,95,142,66,88,19,0,13,24
1763544199.2179463,0.683,0.8293,0.5367,0.1585,0.0854,0.2316,105,120,49,87,16,5,11,30
1763544205.0612419,0.7261,0.8656,0.5866,0.1369,0.0672,0.2067,105,131,61,81,14,3,14,23
1763544210.9136038,0.8151,0.8907,0.7396,0.0924,0.0547,0.1302,155,139,74,93,9,8,7,18
1763544216.7623637,0.7912,0.9348,0.6477,0.1044,0.0326,0.1762,155,112,64,95,6,3,8,26
1763544222.6239734,0.9098,0.917,0.9027,0.0451,0.0415,0.0486,160,94,93,83,7,4,2,7
1763544228.4717855,0.9085,0.9431,0.8739,0.0458,0.0285,0.0631,149,124,99,109,4,4,8,6
1763544234.3326848,0.8912,0.8777,0.9048,0.0544,0.0612,0.0476,154,107,104,96,11,6,7,3
1763544240.1867106,0.9265,0.9082,0.9448,0.0368,0.0459,0.0276,168,123,92,84,7,7,1,4
1763544246.042431,0.9203,0.9055,0.9351,0.0399,0.0473,0.0324,147,115,81,98,4,9,2,4
1763544251.8959086,0.8965,0.9139,0.8791,0.0517,0.043,0.0604,157,132,80,91,9,4,5,6
1763544582.9716222,0.8898,0.873,0.9065,0.0551,0.0635,0.0467,71,47,49,53,4,4,3,2
1763544588.8086543,0.8994,0.8987,0.9,0.0503,0.0506,0.05,92,58,39,56,5,3,3,2
1763544594.2893882,0.898,0.9084,0.8876,0.051,0.0458,0.0562,81,44,39,45,3,3,3,2
1763544600.0942981,0.9018,0.9103,0.8933,0.0491,0.0449,0.0533,82,67,36,35,6,1,1,3
1763544605.91555,0.869,0.8808,0.8571,0.0655,0.0596,0.0714,81,61,46,45,4,5,5,2
1763544611.7084157,0.9384,0.9281,0.9487,0.0308,0.036,0.0256,88,46,41,35,3,2,2,0
1763544617.5146015,0.8806,0.9,0.8611,0.0597,0.05,0.0694,82,70,34,33,5,3,4,1
1763544623.3450038,0.8979,0.8759,0.92,0.051,0.0621,0.04,85,51,42,54,4,5,2,2
1763544629.1430833,0.9092,0.8767,0.9417,0.0454,0.0616,0.0291,81,56,42,58,7,2,2,1
1763544634.9804015,0.9362,0.894,0.9783,0.0319,0.053,0.0109,85,58,50,41,3,5,0,1
1763544640.7316983,0.9325,0.9275,0.9375,0.0337,0.0362,0.0313,75,58,47,46,3,2,0,3
1763544646.547169,0.9578,0.9527,0.963,0.0211,0.0237,0.0185,105,60,53,53,1,3,1,1
1763544652.0631826,0.8837,0.9007,0.8667,0.0582,0.0496,0.0667,80,54,42,42,4,3,3,3
1763544657.8203616,0.8861,0.8608,0.9115,0.0569,0.0696,0.0442,87,60,53,55,6,5,3,2
1763544684.0987234,0.8923,0.8699,0.9147,0.0539,0.0651,0.0427,156,117,94,108,10,9,7,2
1763544690.037025,0.9202,0.9111,0.9293,0.0399,0.0444,0.0354,141,117,97,94,5,7,2,5
1763544695.9158056,0.8902,0.9125,0.8678,0.0549,0.0438,0.0661,166,140,103,109,6,8,9,6
1763544701.7775555,0.9042,0.8832,0.9251,0.0479,0.0584,0.0374,140,118,93,87,8,8,4,3
1763544735.4699042,0.8571,0.9108,0.8035,0.0714,0.0446,0.0983,153,104,79,77,8,4,10,7
1763544741.3936133,0.9097,0.9116,0.9077,0.0452,0.0442,0.0462,141,97,93,93,6,5,5,4
1763544747.2765677,0.9077,0.9116,0.9037,0.0462,0.0442,0.0481,156,125,89,89,2,11,6,3
1763544753.2685337,0.8996,0.8935,0.9058,0.0502,0.0532,0.0471,145,104,90,92,7,7,5,4
1763544759.1063406,0.9205,0.924,0.9171,0.0397,0.038,0.0415,145,108,93,92,7,3,7,1
1763544764.9617815,0.9202,0.9368,0.9036,0.0399,0.0316,0.0482,154,122,67,91,5,4,3,5
1763544770.8392844,0.9269,0.9272,0.9267,0.0365,0.0364,0.0366,176,115,87,97,2,9,4,3
1763544776.68883,0.8807,0.8851,0.8763,0.0597,0.0575,0.0619,135,111,86,96,8,7,8,4
1763544782.5547116,0.9202,0.9184,0.922,0.0399,0.0408,0.039,147,135,118,79,6,6,6,2
1763544788.4271712,0.864,0.893,0.8351,0.068,0.0535,0.0825,166,117,91,87,9,7,8,8
1763544794.2825556,0.9213,0.9341,0.9085,0.0394,0.033,0.0458,151,113,79,67,4,5,5,2
1763544800.151623,0.8999,0.9152,0.8846,0.05,0.0424,0.0577,159,112,100,96,5,7,5,7
1763544806.0526881,0.9375,0.9186,0.9563,0.0313,0.0407,0.0219,163,120,79,100,7,5,1,3
1763544811.924514,0.8934,0.8993,0.8875,0.0533,0.0503,0.0563,157,126,72,79,7,8,3,6
1763544817.8042102,0.8955,0.893,0.898,0.0523,0.0535,0.051,121,109,96,90,8,5,6,4
1763544839.377101,0.9398,0.938,0.9415,0.0301,0.031,0.0292,138,112,90,76,4,4,2,3
1763544845.323127,0.8471,0.9178,0.7765,0.0764,0.0411,0.1118,120,90,79,72,3,6,10,9
1763544851.1742961,0.8748,0.8673,0.8824,0.0626,0.0664,0.0588,124,87,87,89,6,9,3,8
1763544857.0012217,0.8918,0.902,0.8816,0.0541,0.049,0.0592,135,98,72,71,4,8,3,6
1763544862.8296928,0.9117,0.9012,0.9222,0.0441,0.0494,0.0389,148,83,94,79,3,9,6,1
1763544868.7390778,0.939,0.9134,0.9647,0.0305,0.0433,0.0176,137,106,80,87,5,6,3,0
1763544874.6100407,0.8935,0.9032,0.8837,0.0533,0.0484,0.0581,136,100,80,82,7,5,6,4
1763544880.4764504,0.8745,0.8725,0.8765,0.0627,0.0637,0.0617,119,116,87,65,7,9,7,3
1763544886.3570073,0.9231,0.9421,0.9041,0.0384,0.0289,0.0479,137,98,67,72,3,4,4,3
1763544892.2205172,0.888,0.8765,0.8994,0.056,0.0617,0.0503,144,84,72,79,7,8,7,1
1763544898.0577853,0.8979,0.9214,0.8743,0.0511,0.0393,0.0629,146,123,77,87,4,7,9,2
1763544903.8825746,0.9,0.8809,0.9191,0.05,0.0596,0.0405,129,92,84,82,6,8,4,3
1763544909.7409997,0.9499,0.9444,0.9553,0.0251,0.0278,0.0223,135,110,88,87,2,5,2,2
1763544915.5850825,0.9101,0.8967,0.9235,0.0449,0.0516,0.0383,105,97,92,84,3,8,5,2
1763544921.4273472,0.8867,0.9307,0.8427,0.0566,0.0346,0.0787,129,94,81,83,6,2,9,5
1763544927.2861948,0.9225,0.9055,0.9394,0.0388,0.0472,0.0303,147,95,92,68,8,4,3,2
1763544933.1506462,0.8895,0.9234,0.8556,0.0553,0.0383,0.0722,146,80,80,87,3,6,7,6
1763544939.0347059,0.9173,0.9127,0.9218,0.0414,0.0436,0.0391,168,95,91,81,6,6,2,5
1763544944.8645597,0.9398,0.9163,0.9632,0.0301,0.0418,0.0184,131,98,79,81,4,6,2,1
1763544950.7088652,0.92,0.9259,0.9141,0.04,0.037,0.0429,126,108,81,75,4,5,6,1
1763544956.546438,0.8652,0.8798,0.8506,0.0674,0.0601,0.0747,129,90,66,95,9,5,7,6
1763544962.395002,0.928,0.8943,0.9618,0.036,0.0528,0.0191,127,106,82,72,7,6,2,1
1763544968.2384193,0.9366,0.9394,0.9338,0.0317,0.0303,0.0331,142,82,76,70,4,3,2,3
1763544974.1045604,0.9118,0.964,0.8596,0.0441,0.018,0.0702,125,93,84,75,2,2,7,5
1763544979.9369664,0.8925,0.8973,0.8876,0.0538,0.0514,0.0562,154,123,80,88,11,4,6,4
1763544985.781375,0.9287,0.9672,0.8902,0.0356,0.0164,0.0549,137,103,86,69,3,1,5,4
1763544991.6127057,0.9202,0.9174,0.9231,0.0399,0.0413,0.0385,137,95,71,79,5,5,3,3
1763544997.4396205,0.887,0.9033,0.8706,0.0565,0.0483,0.0647,156,100,82,77,6,7,6,5
1763545003.290473,0.9002,0.8884,0.9119,0.0499,0.0558,0.044,130,73,82,70,4,8,5,2
1763545009.1371672,0.8989,0.9451,0.8528,0.0505,0.0275,0.0736,136,112,73,78,2,5,6,6
1763545014.9785445,0.8962,0.8677,0.9247,0.0519,0.0661,0.0376,147,93,88,91,8,9,5,2
1763545020.8147876,0.9027,0.9151,0.8902,0.0487,0.0425,0.0549,151,97,81,74,5,6,6,3
1763545026.7005804,0.9151,0.9107,0.9195,0.0424,0.0446,0.0402,119,95,84,83,7,3,4,3
1763545032.5184546,0.8858,0.8847,0.8868,0.0571,0.0576,0.0566,167,111,65,85,10,7,5,4
1763545038.3276203,0.9036,0.9024,0.9048,0.0482,0.0488,0.0476,147,87,66,94,7,5,5,3
1763545044.1603296,0.8791,0.8915,0.8667,0.0605,0.0543,0.0667,153,91,80,74,7,7,6,5
1763545050.0207005,0.908,0.93,0.8861,0.046,0.035,0.057,148,100,74,75,7,2,4,5
1763545055.85135,0.8896,0.8947,0.8844,0.0552,0.0526,0.0578,142,92,92,71,8,5,6,4
1763545061.692824,0.9031,0.916,0.8902,0.0484,0.042,0.0549,126,102,76,79,5,5,6,3
1763545067.5510252,0.8784,0.896,0.8608,0.0608,0.052,0.0696,139,98,77,70,6,7,9,2
1763545073.3921762,0.8546,0.8911,0.8182,0.0727,0.0545,0.0909,146,97,75,85,8,6,6,10
1763545079.2385664,0.952,0.9363,0.9677,0.024,0.0319,0.0161,143,100,98,85,5,3,0,3
1763545085.1072216,0.9104,0.9156,0.9053,0.0448,0.0422,0.0474,137,90,85,96,5,5,7,2
1763545090.9395785,0.9251,0.9033,0.9468,0.0375,0.0483,0.0266,151,105,77,106,5,8,5,0
1763545096.7858558,0.9005,0.8963,0.9048,0.0497,0.0519,0.0476,152,104,90,90,6,8,4,5
1763545102.6272461,0.9198,0.8866,0.9529,0.0401,0.0567,0.0235,138,95,88,78,7,7,3,1
1763545108.4890614,0.9511,0.9262,0.976,0.0244,0.0369,0.012,135,100,80,85,4,5,2,0
1763545114.409372,0.9102,0.9322,0.8882,0.0449,0.0339,0.0559,146,82,78,74,3,5,1,8
1763545169.8258858,0.907,0.919,0.8949,0.0465,0.0405,0.0526,565,383,332,317,18,22,19,17
1763545193.0488095,0.9058,0.9058,0.9058,0.0471,0.0471,0.0471,532,419,329,339,22,25,18,15
1763545216.2476037,0.9033,0.9182,0.8884,0.0484,0.0409,0.0558,558,356,342,352,21,18,25,16
1763545239.5467782,0.8203,0.8202,0.8205,0.0898,0.0899,0.0898,503,398,295,354,44,45,40,24
1763545262.729025,0.9207,0.923,0.9184,0.0397,0.0385,0.0408,564,385,332,326,26,12,16,12
1763545285.911234,0.969,0.9703,0.9676,0.0155,0.0149,0.0162,601,393,341,328,7,8,7,4
1763545309.0714853,0.9613,0.958,0.9645,0.0194,0.021,0.0177,551,428,346,319,9,12,4,8
1763545332.64336,0.9394,0.9562,0.9226,0.0303,0.0219,0.0387,574,365,315,356,8,13,19,8
1763545356.061685,0.9532,0.9583,0.9481,0.0234,0.0208,0.026,596,391,323,315,9,12,11,6
1763545379.2251427,0.9517,0.9496,0.9537,0.0242,0.0252,0.0232,526,442,357,318,10,15,10,6
1763545402.5608191,0.9621,0.9677,0.9566,0.0189,0.0161,0.0217,589,386,310,366,8,8,6,9
1763545425.8560195,0.9607,0.9602,0.9611,0.0197,0.0199,0.0194,563,373,289,367,11,8,9,4
1763545449.5590892,0.9583,0.9602,0.9564,0.0209,0.0199,0.0218,525,410,338,335,10,9,6,9
1763545472.7871244,0.9457,0.9426,0.9489,0.0271,0.0287,0.0255,543,370,330,357,16,11,11,7
1763545496.38481,0.9458,0.9563,0.9352,0.0271,0.0219,0.0324,546,394,325,362,8,13,13,10
1763545519.5777154,0.9383,0.9327,0.9439,0.0308,0.0336,0.0281,535,413,315,378,19,14,9,11
1763545542.773858,0.9484,0.9471,0.9498,0.0258,0.0264,0.0251,554,403,336,324,11,15,9,8
1763545565.9781866,0.9614,0.9636,0.9591,0.0193,0.0182,0.0204,556,415,308,363,9,9,6,8
1763545588.128962,0.9469,0.9404,0.9535,0.0265,0.0298,0.0233,328,225,218,202,6,11,7,3
1763545608.6428244,0.5,0.0,1.0,0.25,0.5,0.0,0,0,0,1,0,0,0,0
1763545629.1361828,0.01,0.0,0.0,0.495,0.5,0.5,0,0,0,0,0,0,0,0
1763545649.59419,0.01,0.0,0.0,0.495,0.5,0.5,0,0,0,0,0,0,0,0
1763545670.0829372,0.5,0.0,1.0,0.25,0.5,0.0,0,0,0,1,0,0,0,0
1763545690.5908,0.5,0.0,1.0,0.25,0.5,0.0,0,0,0,1,0,0,0,0
1763545711.0839841,0.5,0.0,1.0,0.25,0.5,0.0,0,0,1,0,0,0,0,0
1763545731.5867019,0.01,0.0,-1.0,0.495,0.5,1.0,0,0,0,0,0,0,1,0
1763545752.1032357,0.01,0.0,0.0,0.495,0.5,0.5,0,0,0,0,0,0,0,0
1763545772.5988097,0.01,0.0,0.0,0.495,0.5,0.5,0,0,0,0,0,0,0,0
1763545793.0810149,0.01,0.0,0.0,0.495,0.5,0.5,0,0,0,0,0,0,0,0
1763545813.5584993,0.01,0.0,-1.0,0.495,0.5,1.0,0,0,0,0,0,0,0,1
1763545834.5383694,0.9609,0.9639,0.9579,0.0196,0.0181,0.0211,91,72,51,42,1,2,2,0
1763545857.733622,0.9478,0.9394,0.9562,0.0261,0.0303,0.0219,609,415,355,360,18,14,9,7
1763545880.9036696,0.9584,0.9629,0.954,0.0208,0.0185,0.023,567,386,343,336,11,7,8,8
1763545904.0874774,0.9616,0.9644,0.9588,0.0192,0.0178,0.0206,608,386,367,347,11,7,7,8
1763545927.2802832,0.9531,0.9508,0.9554,0.0234,0.0246,0.0223,563,428,355,347,15,10,10,6
1763545950.4493146,0.9559,0.9684,0.9435,0.022,0.0158,0.0282,565,431,347,341,7,9,13,7
1763545973.6192493,0.948,0.9643,0.9317,0.026,0.0179,0.0341,566,423,348,331,8,10,16,8
1763545996.8957777,0.9451,0.9625,0.9277,0.0275,0.0188,0.0362,598,395,328,365,9,10,16,10
1763546020.0111914,0.9529,0.9531,0.9528,0.0235,0.0234,0.0236,573,385,360,343,9,14,9,8
1763546043.167892,0.9492,0.9507,0.9478,0.0254,0.0247,0.0261,579,410,325,346,12,13,11,7
1763546066.424349,0.9547,0.9678,0.9416,0.0227,0.0161,0.0292,565,412,352,346,8,8,11,10
1763546089.6413786,0.9415,0.945,0.938,0.0293,0.0275,0.031,515,404,279,346,14,12,11,9
1763546112.8089077,0.956,0.962,0.9499,0.022,0.019,0.025,571,411,363,377,7,12,10,9
1763546136.3922942,0.9577,0.9504,0.9651,0.0211,0.0248,0.0175,544,399,360,371,8,16,4,9
1763546159.582504,0.9515,0.956,0.9471,0.0242,0.022,0.0265,599,378,341,358,8,14,14,5
1763546182.7545848,0.9589,0.9773,0.9405,0.0205,0.0114,0.0297,549,409,304,316,6,5,11,8
1763546205.8897924,0.9573,0.9604,0.9541,0.0214,0.0198,0.023,588,403,340,341,9,11,7,9
1763546229.0484493,0.9639,0.9586,0.9692,0.018,0.0207,0.0154,519,428,361,343,7,13,8,3
1763546252.51443,0.9433,0.9424,0.9442,0.0283,0.0288,0.0279,553,425,345,352,15,14,9,11
1763546275.667332,0.9439,0.9427,0.9451,0.028,0.0286,0.0274,577,373,328,381,11,17,11,9
1763546298.8111222,0.9582,0.9635,0.9529,0.0209,0.0183,0.0235,588,380,334,330,7,11,8,8
1763546321.9903677,0.9476,0.9393,0.9559,0.0262,0.0303,0.0221,620,371,350,315,12,19,10,5
1763546345.1294816,0.9572,0.9502,0.9643,0.0214,0.0249,0.0179,568,372,311,349,10,14,9,3
1763546368.3311524,0.9532,0.9672,0.9391,0.0234,0.0164,0.0304,591,369,327,342,9,7,13,8
1763546391.595801,0.9521,0.9684,0.9358,0.024,0.0158,0.0321,601,395,345,318,10,6,17,5
1763546414.713426,0.9515,0.9591,0.9439,0.0243,0.0205,0.0281,537,420,328,330,5,15,8,11
1763546437.866878,0.9494,0.9652,0.9336,0.0253,0.0174,0.0332,576,385,343,356,8,9,13,11
1763546461.098473,0.9627,0.9643,0.961,0.0187,0.0178,0.0195,568,423,326,328,5,13,11,2
1763546484.2672913,0.9499,0.9496,0.9501,0.0251,0.0252,0.0249,537,431,361,304,11,14,9,8
1763546507.4115107,0.9418,0.9451,0.9386,0.0291,0.0275,0.0307,569,423,344,319,9,19,13,8
1763546530.7346127,0.961,0.9555,0.9665,0.0195,0.0222,0.0168,516,407,326,319,11,10,8,3
1763546554.293121,0.9507,0.9549,0.9465,0.0247,0.0226,0.0268,596,444,353,338,7,17,12,7
1763546577.4511423,0.9572,0.943,0.9714,0.0214,0.0285,0.0143,588,366,353,336,12,16,4,6
1763546600.596698,0.9582,0.964,0.9523,0.0209,0.018,0.0238,604,433,330,366,10,9,9,8
1763546623.8465793,0.9549,0.9413,0.9685,0.0226,0.0294,0.0158,573,386,336,351,12,17,10,1
1763546646.9860058,0.9618,0.9645,0.9591,0.0191,0.0177,0.0204,555,387,381,338,7,10,11,4
1763546670.111403,0.9513,0.9544,0.9483,0.0243,0.0228,0.0258,572,413,321,320,12,11,8,9
1763546693.2706757,0.962,0.964,0.9601,0.019,0.018,0.02,601,380,354,333,10,8,7,7
1763546716.4134474,0.9477,0.9561,0.9393,0.0261,0.0219,0.0303,581,445,335,336,11,12,14,7
1763546739.529931,0.9404,0.9415,0.9393,0.0298,0.0292,0.0303,564,399,315,356,12,17,18,3
1763546762.6667469,0.9522,0.9566,0.9478,0.0239,0.0217,0.0261,576,415,341,331,11,11,10,8
1763546785.8228788,0.9538,0.9582,0.9494,0.0231,0.0209,0.0253,601,430,343,351,8,14,9,9
1763546808.9872906,0.9374,0.9563,0.9185,0.0313,0.0218,0.0408,557,429,369,337,11,11,19,11
1763546832.1316938,0.9448,0.9408,0.9488,0.0276,0.0296,0.0256,544,407,324,361,13,16,11,7
1763546855.6571362,0.9609,0.9703,0.9516,0.0195,0.0148,0.0242,548,381,335,350,8,6,9,8
1763546878.8189788,0.9619,0.9689,0.9548,0.0191,0.0155,0.0226,568,445,339,353,7,9,9,7
1763546901.9518993,0.9487,0.9688,0.9286,0.0256,0.0156,0.0357,551,397,314,361,9,6,14,11
1763546925.1439776,0.9545,0.9648,0.9443,0.0227,0.0176,0.0279,543,462,330,333,12,6,14,5
1763546948.3187997,0.949,0.957,0.941,0.0255,0.0215,0.0295,566,436,341,383,13,9,14,8
1763546971.4735394,0.9548,0.9613,0.9483,0.0226,0.0193,0.0258,559,405,315,326,9,10,12,5
1763546994.7226784,0.9483,0.9603,0.9363,0.0259,0.0199,0.0318,556,381,344,325,9,10,11,11
1763547017.913616,0.9654,0.9652,0.9655,0.0173,0.0174,0.0172,536,425,336,348,7,10,5,7
1763547041.026439,0.9492,0.9508,0.9476,0.0254,0.0246,0.0262,593,398,328,341,11,14,13,5
1763547064.2382221,0.9417,0.9473,0.9362,0.0291,0.0264,0.0319,604,393,307,361,19,8,14,8
1763547087.4364705,0.9381,0.9585,0.9177,0.031,0.0208,0.0411,592,398,352,324,11,10,20,9
1763547110.568534,0.9539,0.9514,0.9565,0.023,0.0243,0.0218,574,430,327,347,10,15,7,8
1763547134.6551313,0.9413,0.9512,0.9314,0.0294,0.0244,0.0343,560,399,348,328,12,12,12,12
1763547157.7915225,0.9441,0.9518,0.9365,0.0279,0.0241,0.0317,551,420,315,356,10,14,11,11
1763551686.2487626,0.9508,0.9532,0.9484,0.0246,0.0234,0.0258,541,419,325,317,17,6,7,10
1763551709.46895,0.9565,0.9538,0.9591,0.0218,0.0231,0.0204,577,438,319,352,15,9,3,11
1763551732.648601,0.9474,0.9519,0.9429,0.0263,0.024,0.0286,560,414,332,348,13,11,9,11
1763551755.774238,0.9415,0.9452,0.9379,0.0292,0.0274,0.0311,495,428,331,324,16,10,10,11
1763551779.5687296,0.9467,0.9606,0.9328,0.0267,0.0197,0.0336,558,437,336,354,9,11,7,17
1763553273.678706,0.9231,1.0,0.8462,0.0385,0.0,0.0769,7,9,8,4,0,0,0,1
1763553274.945305,0.99,1.0,1.0,0.005,0.0,0.0,22,4,5,2,0,0,0,0
1763553276.2377026,0.99,1.0,1.0,0.005,0.0,0.0,9,7,8,12,0,0,0,0
1763553277.5413847,0.99,1.0,1.0,0.005,0.0,0.0,17,11,6,3,0,0,0,0
1763553278.8481228,0.9583,0.9167,1.0,0.0208,0.0417,0.0,15,8,11,2,0,1,0,0
1763553280.1055932,0.9444,0.8889,1.0,0.0278,0.0556,0.0,9,8,10,4,1,0,0,0
1763553281.41021,0.99,1.0,1.0,0.005,0.0,0.0,10,12,9,5,0,0,0,0
1763553282.6918051,0.9615,0.9231,1.0,0.0192,0.0385,0.0,14,11,10,11,0,1,0,0
1763553284.0138268,0.9167,0.8333,1.0,0.0417,0.0833,0.0,13,9,7,4,1,1,0,0
1763553285.2669876,0.9706,0.9412,1.0,0.0147,0.0294,0.0,19,14,5,7,1,0,0,0
1763553286.5720034,0.9524,0.9048,1.0,0.0238,0.0476,0.0,12,8,10,6,1,0,0,0
1763553287.886625,0.95,1.0,0.9,0.025,0.0,0.05,13,12,7,12,0,0,1,0
1763553289.1395016,0.9444,0.8889,1.0,0.0278,0.0556,0.0,9,8,13,5,1,0,0,0
1763553290.464259,0.9444,1.0,0.8889,0.0278,0.0,0.0556,9,13,7,10,0,0,1,0
1763553291.717984,0.8917,0.9167,0.8667,0.0542,0.0417,0.0667,13,10,8,6,1,0,1,0
1763553293.028282,0.9167,1.0,0.8333,0.0417,0.0,0.0833,13,6,10,1,0,0,0,1
1763553294.3605638,0.99,1.0,1.0,0.005,0.0,0.0,25,6,10,8,0,0,0,0
1763553295.6096308,0.99,1.0,1.0,0.005,0.0,0.0,17,9,8,7,0,0,0,0
1763553296.9298074,0.9643,0.9286,1.0,0.0179,0.0357,0.0,14,13,7,9,0,1,0,0
1763553298.1829028,0.963,0.9259,1.0,0.0185,0.037,0.0,13,13,10,5,1,0,0,0
1763553299.491072,0.99,1.0,1.0,0.005,0.0,0.0,13,7,8,3,0,0,0,0
1763553300.7883446,0.9667,0.9333,1.0,0.0167,0.0333,0.0,15,14,6,5,1,0,0,0
1763553302.1075742,0.9474,1.0,0.8947,0.0263,0.0,0.0526,12,10,9,9,0,0,0,1
1763553303.3508294,0.9524,1.0,0.9048,0.0238,0.0,0.0476,9,15,12,8,0,0,0,1
1763553304.6460757,0.9,1.0,0.8,0.05,0.0,0.1,8,14,7,2,0,0,0,1
1763553305.9289382,0.963,0.9259,1.0,0.0185,0.037,0.0,15,11,6,7,0,1,0,0
1763553307.2544212,0.9565,0.913,1.0,0.0217,0.0435,0.0,16,6,8,5,1,0,0,0
1763553308.5435774,0.9333,1.0,0.8667,0.0333,0.0,0.0667,17,7,7,7,0,0,0,1
1763553309.841463,0.899,0.9231,0.875,0.0505,0.0385,0.0625,17,8,7,8,1,0,0,1
1763553311.1499074,0.99,1.0,1.0,0.005,0.0,0.0,13,11,13,4,0,0,0,0
1763553312.3893738,0.9048,0.8095,1.0,0.0476,0.0952,0.0,10,9,7,8,2,0,0,0
1763553313.6990945,0.99,1.0,1.0,0.005,0.0,0.0,11,6,11,6,0,0,0,0
1763553314.9972541,0.9375,0.875,1.0,0.0313,0.0625,0.0,13,2,9,11,0,1,0,0
1763553316.3123229,0.99,1.0,1.0,0.005,0.0,0.0,12,6,5,7,0,0,0,0
